transaction_id,date,customer_id,merchant,category,amount,payment_mode
TXN01032,2025-11-27,CUST018,Jimenez Ltd,shopping,291.23,debit card
TXN01033,2025-09-26,CUST037,"Walker, Moon and Dean",travel,526.15,net banking
TXN01034,2026-02-21,CUST045,Hughes Inc,travel,929.1,net banking
TXN01035,2026-01-14,CUST008,Collins and Sons,groceries,343.85,UPI
TXN01036,2025-09-01,CUST046,Williams and Sons,utilities,954.03,debit card
TXN01037,2025-06-30,CUST033,Romero-Bennett,groceries,19.02,UPI
TXN01038,2026-02-11,CUST013,Sanchez-Higgins,groceries,703.27,UPI
TXN01039,2026-02-07,CUST016,Gonzalez-Banks,entertainment,209.31,credit card
TXN01040,2026-06-08,CUST029,Vaughn-Kidd,entertainment,976.62,debit card
TXN01041,2026-06-02,CUST023,Watts LLC,shopping,217.51,UPI
TXN01042,2026-02-18,CUST040,Patterson-Edwards,travel,270.21,credit card
TXN01043,2025-06-24,CUST050,"Roach, Howard and Jones",groceries,358.39,net banking
TXN01044,2025-08-16,CUST010,Ochoa Inc,dining,458.06,debit card
TXN01045,2026-05-07,CUST043,"Gutierrez, Wilson and Parsons",dining,328.09,debit card
TXN01046,2025-12-31,CUST026,"Vargas, Norman and Brown",entertainment,59.81,net banking
TXN01047,2026-02-01,CUST005,White and Sons,travel,535.7,net banking
TXN01048,2025-09-09,CUST044,Meyers-Pineda,travel,665.07,credit card
TXN01049,2025-09-03,CUST041,"Prince, Becker and Miller",entertainment,316.96,net banking
TXN01050,2026-01-03,CUST047,"Maxwell, Clark and Duke",travel,231.31,credit card
TXN01051,2025-06-25,CUST022,"Williams, Matthews and Tapia",entertainment,331.51,debit card
TXN01052,2026-03-16,CUST021,"Villarreal, Snyder and Schmidt",travel,357.81,net banking
TXN01053,2025-07-18,CUST044,Wiggins and Sons,travel,253.43,credit card
TXN01054,2026-03-08,CUST044,Johnson-Hunt,groceries,983.13,debit card
TXN01055,2025-12-25,CUST027,Melton LLC,entertainment,736.86,net banking
TXN01056,2026-04-29,CUST049,Jones LLC,groceries,274.93,credit card
TXN01057,2026-04-29,CUST029,Hart and Sons,groceries,655.51,debit card
TXN01058,2025-07-14,CUST014,Miles-Pierce,groceries,712.14,UPI
TXN01059,2026-02-25,CUST010,"Woods, Flynn and Martinez",shopping,521.95,credit card
TXN01060,2026-06-15,CUST028,Mays LLC,entertainment,573.73,UPI
TXN01061,2026-01-07,CUST045,Stark-Estrada,entertainment,735.56,credit card
TXN01062,2025-09-07,CUST040,Aguilar-Franklin,entertainment,188.21,credit card
TXN01063,2026-01-21,CUST013,Thompson-Harper,entertainment,802.75,credit card
TXN01064,2025-07-21,CUST027,Reed Inc,travel,950.67,debit card
TXN01065,2025-12-12,CUST042,Snyder-Day,shopping,145.55,debit card
TXN01066,2026-05-21,CUST043,Smith Ltd,shopping,66.0,UPI
TXN01067,2025-07-04,CUST033,Moore Inc,utilities,726.42,debit card
TXN01068,2025-08-12,CUST039,Haley Ltd,dining,993.47,debit card
TXN01069,2025-11-07,CUST015,Anderson Ltd,shopping,493.89,net banking
TXN01070,2026-01-18,CUST049,Bowen-Alexander,entertainment,733.06,debit card
TXN01071,2025-12-11,CUST010,Burton Group,groceries,139.28,debit card
TXN01072,2025-11-19,CUST031,"Horn, Perez and Rodriguez",entertainment,111.0,UPI
TXN01073,2026-05-23,CUST022,"Wilkinson, Cruz and Miller",shopping,395.49,net banking
TXN01074,2025-09-04,CUST011,Phelps-Morrison,shopping,14.3,credit card
TXN01075,2025-08-20,CUST035,"Lopez, Arnold and Price",travel,622.94,debit card
TXN01076,2026-01-09,CUST044,"Martin, Oliver and Mills",groceries,441.34,UPI
TXN01077,2026-05-08,CUST026,Elliott Group,entertainment,958.58,UPI
TXN01078,2025-07-29,CUST023,Gonzalez-Gonzalez,groceries,22.45,credit card
TXN01079,2025-12-17,CUST021,"Ibarra, Stevenson and Williams",entertainment,351.44,credit card
TXN01080,2025-11-21,CUST001,Shaw-Smith,groceries,121.42,credit card
TXN01081,2026-05-02,CUST047,Medina-Reyes,groceries,916.58,UPI
TXN01082,2025-07-01,CUST046,Rowland-Fletcher,shopping,350.08,debit card
TXN01083,2026-05-19,CUST041,"Carter, Conley and Woods",travel,599.1,debit card
TXN01084,2025-09-13,CUST022,Robbins Ltd,groceries,746.96,debit card
TXN01085,2026-04-18,CUST032,Hall PLC,shopping,595.6,credit card
TXN01086,2026-01-21,CUST035,"Pope, Butler and Clay",entertainment,865.0,debit card
TXN01087,2026-04-20,CUST045,Green-Banks,utilities,36.99,debit card
TXN01088,2025-12-14,CUST040,Perez PLC,shopping,373.38,UPI
TXN01089,2025-12-15,CUST015,Carey-Bartlett,groceries,686.07,credit card
TXN01090,2026-02-13,CUST011,Fischer LLC,entertainment,80.92,credit card
TXN01091,2025-09-30,CUST033,"Wilson, Burgess and Parker",dining,275.1,debit card
TXN01092,2025-07-05,CUST002,Pittman Inc,travel,204.11,UPI
TXN01093,2025-07-23,CUST014,"Compton, Carroll and Wells",shopping,251.08,debit card
TXN01094,2025-08-05,CUST034,Barajas-Hernandez,entertainment,416.07,net banking
TXN01095,2026-03-26,CUST040,Allison-Larson,utilities,419.84,debit card
TXN01096,2025-09-03,CUST002,Morgan and Sons,groceries,603.04,net banking
TXN01097,2026-05-14,CUST023,"Clay, Hawkins and Rice",utilities,912.05,net banking
TXN01098,2026-02-14,CUST027,Thomas-Taylor,utilities,732.46,net banking
TXN01099,2025-07-06,CUST028,"Wilson, Parsons and Young",groceries,17.21,debit card
TXN01100,2026-05-19,CUST013,"Daniels, Tran and Brennan",dining,505.54,credit card
TXN01101,2026-05-20,CUST025,"Martinez, Hodges and Harris",dining,874.65,debit card
TXN01102,2026-04-26,CUST004,"Knight, Good and Hester",shopping,333.16,debit card
TXN01103,2025-08-22,CUST027,Davis Inc,utilities,683.15,credit card
TXN01104,2025-07-26,CUST012,"Cardenas, Lewis and Gamble",travel,15.64,UPI
TXN01105,2026-01-23,CUST050,Barber-Carr,utilities,536.66,net banking
TXN01106,2025-06-29,CUST011,Montoya-Olsen,groceries,318.3,debit card
TXN01107,2026-05-11,CUST016,"Lopez, Bernard and Hubbard",utilities,381.68,debit card
TXN01108,2026-04-22,CUST025,Obrien Inc,entertainment,378.05,credit card
TXN01109,2025-11-25,CUST009,"Reed, Castaneda and Myers",groceries,673.08,UPI
TXN01110,2026-01-20,CUST024,Sexton-Newton,entertainment,714.6,UPI
TXN01111,2025-12-22,CUST023,Ware Inc,groceries,877.26,credit card
TXN01112,2026-05-21,CUST050,Murray-Padilla,dining,931.77,UPI
TXN01113,2026-04-18,CUST038,"Smith, Ayala and Moran",dining,658.72,credit card
TXN01114,2025-08-25,CUST014,"Willis, Gilbert and Johnston",utilities,909.23,net banking
TXN01115,2026-04-01,CUST007,Hernandez Group,entertainment,481.03,debit card
TXN01116,2025-11-19,CUST032,Anderson-Love,entertainment,964.82,net banking
TXN01117,2026-03-23,CUST006,Burns Inc,dining,402.8,net banking
TXN01118,2025-06-19,CUST008,Ryan and Sons,dining,570.31,net banking
TXN01119,2026-03-22,CUST013,Mclaughlin-Melendez,travel,73.04,debit card
TXN01120,2026-01-17,CUST014,Hernandez-Macdonald,groceries,872.62,net banking
TXN01121,2026-03-09,CUST009,Jones LLC,shopping,445.92,debit card
TXN01122,2025-06-25,CUST042,Stephens Ltd,groceries,455.3,credit card
TXN01123,2025-07-11,CUST018,Kelly Ltd,dining,335.15,net banking
TXN01124,2025-06-20,CUST006,Braun Inc,shopping,492.64,debit card
TXN01125,2026-04-25,CUST011,Villanueva-Carlson,utilities,527.09,net banking
TXN01126,2025-11-14,CUST023,"Garcia, Jackson and Barajas",shopping,198.88,UPI
TXN01127,2025-12-09,CUST033,Perry-Giles,groceries,457.02,credit card
TXN01128,2025-06-26,CUST003,Johnson and Sons,dining,471.17,debit card
TXN01129,2026-05-28,CUST023,Kerr Group,dining,733.51,UPI
TXN01130,2025-11-15,CUST039,Martinez-Smith,shopping,873.12,debit card
TXN01131,2025-11-20,CUST047,"Thomas, Knight and Roth",shopping,808.09,UPI
TXN01132,2026-04-27,CUST037,"Green, Walter and Oneill",groceries,269.26,debit card
TXN01133,2025-09-23,CUST038,Nolan Ltd,groceries,533.73,debit card
TXN01134,2025-08-22,CUST031,Nelson-Williams,utilities,739.83,net banking
TXN01135,2025-10-23,CUST037,"Knight, Mathis and Hayes",entertainment,466.08,debit card
TXN01136,2025-07-17,CUST018,Yu Group,groceries,535.08,UPI
TXN01137,2025-09-23,CUST010,Tucker-Blackburn,entertainment,212.31,credit card
TXN01138,2026-06-03,CUST009,"Simpson, Perkins and Graham",groceries,726.52,credit card
TXN01139,2026-02-10,CUST034,Alvarez Group,entertainment,598.4,debit card
TXN01140,2025-07-22,CUST034,Moyer-Lopez,dining,942.17,debit card
TXN01141,2026-02-19,CUST005,"Rivers, Warner and Thompson",entertainment,985.03,net banking
TXN01142,2025-10-02,CUST004,"Gillespie, Ward and Wilson",entertainment,430.57,credit card
TXN01143,2025-08-28,CUST003,Bird Group,entertainment,741.41,debit card
TXN01144,2026-02-09,CUST010,"Burns, Martinez and Rasmussen",travel,814.51,UPI
TXN01145,2025-09-03,CUST006,"Walker, Lewis and Carter",utilities,521.22,UPI
TXN01146,2025-11-09,CUST026,Jones Ltd,dining,295.94,credit card
TXN01147,2025-06-28,CUST039,"Garcia, Johnson and Chavez",travel,953.54,credit card
TXN01148,2026-05-30,CUST010,Anderson Group,entertainment,571.6,debit card
TXN01149,2025-09-08,CUST042,Jacobs and Sons,travel,733.98,debit card
TXN01150,2026-03-06,CUST048,Shea-Mercer,dining,551.86,UPI
TXN01151,2026-02-08,CUST048,Ray-Williams,dining,941.65,debit card
TXN01152,2026-05-10,CUST040,Bennett-Smith,travel,611.84,net banking
TXN01153,2026-05-15,CUST046,"Maxwell, Delgado and Walsh",groceries,383.64,UPI
TXN01154,2025-08-10,CUST045,Cook-Wright,utilities,339.22,credit card
TXN01155,2026-02-01,CUST004,Elliott-Bolton,groceries,64.47,credit card
TXN01156,2025-08-01,CUST035,Perez-Hines,travel,306.08,credit card
TXN01157,2025-11-15,CUST035,"Sanders, Garcia and Gomez",dining,195.84,UPI
TXN01158,2026-02-04,CUST002,"Williams, Padilla and Archer",shopping,571.68,net banking
TXN01159,2025-08-11,CUST002,Payne-Wilson,shopping,41.99,debit card
TXN01160,2026-02-05,CUST003,"Wells, Mercer and Kennedy",utilities,185.86,debit card
TXN01161,2026-05-12,CUST017,Berry Group,dining,66.35,credit card
TXN01162,2025-10-02,CUST033,"Reyes, Perry and Peck",travel,197.04,debit card
TXN01163,2026-03-13,CUST045,"Graham, Bolton and Maxwell",groceries,791.17,debit card
TXN01164,2025-12-06,CUST035,"Taylor, Herrera and Dawson",entertainment,258.75,credit card
TXN01165,2025-11-16,CUST016,Pratt Group,travel,291.96,debit card
TXN01166,2025-08-30,CUST050,Snyder PLC,travel,678.97,UPI
TXN01167,2026-04-19,CUST014,"Anderson, Chavez and Eaton",entertainment,839.15,UPI
TXN01168,2025-12-18,CUST008,Harris Ltd,groceries,693.0,net banking
TXN01169,2026-01-05,CUST032,"Smith, Chen and Pope",entertainment,497.14,credit card
TXN01170,2025-12-30,CUST050,"Maldonado, Warner and Green",groceries,222.48,credit card
TXN01171,2026-03-18,CUST036,"Robinson, Baker and Herrera",dining,286.16,UPI
TXN01172,2026-02-22,CUST004,Smith-Smith,travel,10.27,net banking
TXN01173,2025-10-24,CUST035,Watkins-Prince,groceries,737.12,UPI
TXN01174,2026-02-14,CUST021,Cunningham-Smith,travel,388.12,UPI
TXN01175,2026-01-03,CUST034,Montes Group,entertainment,982.11,net banking
TXN01176,2025-11-13,CUST018,Garcia PLC,entertainment,217.74,net banking
TXN01177,2026-03-25,CUST033,"Fox, Webb and Haney",entertainment,807.08,UPI
TXN01178,2026-02-06,CUST024,Vincent-Lynn,groceries,596.59,credit card
TXN01179,2026-03-08,CUST038,Stafford-Mccann,entertainment,939.8,credit card
TXN01180,2025-12-31,CUST029,French and Sons,entertainment,252.26,UPI
TXN01181,2026-04-19,CUST026,Shelton PLC,shopping,650.56,debit card
TXN01182,2026-05-19,CUST016,Gay-Hernandez,groceries,596.82,credit card
TXN01183,2025-09-29,CUST036,Zavala LLC,shopping,687.54,debit card
TXN01184,2025-10-11,CUST030,White Inc,entertainment,998.48,UPI
TXN01185,2025-10-01,CUST028,Campbell-Sandoval,dining,447.87,net banking
TXN01186,2025-09-14,CUST002,Bell Inc,shopping,850.1,net banking
TXN01187,2026-04-04,CUST043,Maldonado Ltd,groceries,801.74,credit card
TXN01188,2025-07-10,CUST046,Kirby-Branch,dining,178.78,credit card
TXN01189,2026-02-20,CUST017,"Benson, Wu and Rivera",shopping,921.74,credit card
TXN01190,2025-12-24,CUST030,Lee LLC,utilities,681.64,credit card
TXN01191,2025-08-31,CUST024,Smith Group,dining,179.15,net banking
TXN01192,2025-10-10,CUST037,"Wagner, Bright and Robinson",travel,345.92,net banking
TXN01193,2026-03-11,CUST019,Fisher Group,shopping,602.68,credit card
TXN01194,2026-06-16,CUST021,"Scott, Patton and Moore",dining,322.02,debit card
TXN01195,2025-07-29,CUST017,Cunningham Ltd,utilities,309.43,UPI
TXN01196,2026-01-20,CUST024,Davis-Glover,travel,463.95,net banking
TXN01197,2025-07-11,CUST023,Levy Ltd,shopping,369.87,UPI
TXN01198,2025-06-17,CUST047,"Hoffman, Ramos and Butler",shopping,416.27,credit card
TXN01199,2026-03-31,CUST026,Maxwell Ltd,utilities,737.07,credit card
TXN01200,2025-10-17,CUST023,Dominguez-Thompson,travel,322.36,net banking
TXN01201,2026-05-12,CUST014,"Long, Spencer and Richardson",travel,946.45,net banking
TXN01202,2025-09-22,CUST008,Hart-Bell,shopping,398.75,UPI
TXN01203,2026-03-10,CUST028,Acevedo-Crawford,shopping,798.03,credit card
TXN01204,2026-05-22,CUST027,Baker-Elliott,utilities,763.0,net banking
TXN01205,2026-04-19,CUST049,"Johnson, Parker and Jones",shopping,222.7,UPI
TXN01206,2025-10-20,CUST038,"Palmer, Graham and Jackson",utilities,580.82,UPI
TXN01207,2025-06-23,CUST020,"Ramsey, Herrera and Walters",groceries,636.02,credit card
TXN01208,2026-05-14,CUST018,Robinson-Morgan,dining,18.56,UPI
TXN01209,2025-09-22,CUST049,Cooper Ltd,shopping,807.99,UPI
TXN01210,2025-08-28,CUST022,Sherman Inc,travel,583.05,net banking
TXN01211,2025-06-29,CUST019,Oconnor-Caldwell,travel,222.91,credit card
TXN01212,2025-07-14,CUST001,Fuentes PLC,travel,19.3,debit card
TXN01213,2026-06-14,CUST008,Coleman-Ellis,dining,711.24,net banking
TXN01214,2026-01-29,CUST024,Reyes-Fischer,dining,328.85,net banking
TXN01215,2025-08-18,CUST023,Smith-Smith,dining,264.62,UPI
TXN01216,2026-01-16,CUST012,Sanchez-Patterson,utilities,817.87,net banking
TXN01217,2026-05-17,CUST046,Lynch PLC,dining,171.29,debit card
TXN01218,2025-12-01,CUST042,Gould-Moore,utilities,715.18,net banking
TXN01219,2025-07-07,CUST046,Mercer-Morgan,travel,494.95,UPI
TXN01220,2025-09-07,CUST048,Ruiz Ltd,groceries,100.6,debit card
TXN01221,2026-02-04,CUST032,Edwards-Clark,groceries,675.32,credit card
TXN01222,2026-01-25,CUST021,Richardson LLC,shopping,131.61,UPI
TXN01223,2025-08-23,CUST014,"Rogers, Smith and Gray",groceries,208.04,credit card
TXN01224,2026-02-21,CUST027,"Yang, Jones and Hogan",dining,147.47,UPI
TXN01225,2025-09-04,CUST034,Snow-Johns,entertainment,590.34,net banking
TXN01226,2025-11-18,CUST002,Alvarado PLC,dining,36.07,debit card
TXN01227,2026-03-01,CUST012,"Raymond, Vazquez and Reynolds",utilities,140.19,debit card
TXN01228,2025-08-27,CUST005,"Mcintosh, Bruce and Chandler",entertainment,527.49,debit card
TXN01229,2025-10-04,CUST030,Rodriguez LLC,shopping,653.37,debit card
TXN01230,2025-07-18,CUST003,Hunter LLC,dining,591.89,debit card
TXN01231,2026-05-16,CUST031,"Hill, Hoffman and Parker",travel,315.65,net banking
TXN01232,2026-03-22,CUST037,Scott-Baird,shopping,168.64,net banking
TXN01233,2025-12-09,CUST019,"Gordon, Williams and Hernandez",groceries,882.53,UPI
TXN01234,2025-06-19,CUST012,"Webb, Patton and Baker",travel,935.68,credit card
TXN01235,2025-06-25,CUST041,Higgins Inc,travel,279.12,credit card
TXN01236,2025-07-10,CUST018,Clark-Levine,dining,898.35,credit card
TXN01237,2025-07-30,CUST043,Hutchinson Ltd,shopping,726.2,UPI
TXN01238,2026-02-08,CUST010,Sellers-Curry,travel,571.46,UPI
TXN01239,2025-10-19,CUST036,Luna-Oneal,utilities,388.86,net banking
TXN01240,2026-05-28,CUST004,Allen-Ward,dining,831.32,net banking
TXN01241,2025-10-31,CUST025,Mills Inc,groceries,797.89,credit card
TXN01242,2026-01-17,CUST021,West-Young,shopping,718.61,credit card
TXN01243,2025-09-03,CUST029,"Hansen, Harris and Adams",dining,996.28,net banking
TXN01244,2026-04-28,CUST015,Morales Inc,travel,557.94,UPI
TXN01245,2025-12-01,CUST033,"Hernandez, Shaffer and Hall",entertainment,271.7,debit card
TXN01246,2025-07-11,CUST030,"Edwards, Richards and Alexander",utilities,264.4,debit card
TXN01247,2025-08-23,CUST023,Galloway-Peterson,shopping,658.36,credit card
TXN01248,2026-02-04,CUST025,"Ortiz, Waters and Coleman",utilities,263.3,UPI
TXN01249,2025-08-26,CUST045,Morris Group,shopping,89.42,debit card
TXN01250,2025-11-01,CUST043,"Fitzpatrick, Duffy and Parker",groceries,466.62,UPI
TXN01251,2025-10-13,CUST023,Moore and Sons,shopping,796.73,debit card
TXN01252,2025-08-15,CUST012,"Martin, Gray and Campbell",entertainment,649.89,debit card
TXN01253,2025-07-18,CUST007,Dougherty Group,shopping,548.64,debit card
TXN01254,2025-12-02,CUST023,Byrd Inc,shopping,558.01,net banking
TXN01255,2026-02-17,CUST038,Thompson Inc,groceries,738.72,debit card
TXN01256,2025-08-16,CUST045,Newman LLC,shopping,227.78,UPI
TXN01257,2026-01-18,CUST006,Mccarthy-Combs,groceries,933.3,debit card
TXN01258,2025-08-16,CUST035,"Wells, Meyers and Horn",groceries,964.41,credit card
TXN01259,2025-09-20,CUST050,"Brown, Mack and Harris",travel,711.21,net banking
TXN01260,2026-04-17,CUST009,"Porter, Frost and Fuller",dining,21.35,UPI
TXN01261,2025-09-23,CUST005,Conley-Evans,entertainment,648.76,UPI
TXN01262,2025-12-09,CUST011,Bishop LLC,shopping,706.72,debit card
TXN01263,2025-06-21,CUST008,Gutierrez Ltd,shopping,996.02,debit card
TXN01264,2025-08-11,CUST012,Miller-Kelly,utilities,227.52,debit card
TXN01265,2025-07-11,CUST002,May-Adams,travel,257.97,debit card
TXN01266,2025-09-29,CUST043,Thomas Inc,dining,979.47,credit card
TXN01267,2025-10-24,CUST008,Carter Ltd,travel,706.26,credit card
TXN01268,2025-10-16,CUST043,Pineda-Bell,shopping,459.45,UPI
TXN01269,2026-06-04,CUST044,"Castro, Davis and Pennington",shopping,621.75,debit card
TXN01270,2025-10-25,CUST001,"Fritz, Anderson and Griffith",utilities,47.09,UPI
TXN01271,2026-06-04,CUST044,Barry Ltd,entertainment,222.46,credit card
TXN01272,2025-10-22,CUST009,"Mason, Hamilton and Conway",entertainment,704.35,credit card
TXN01273,2026-06-14,CUST016,Perez and Sons,utilities,253.67,UPI
TXN01274,2026-03-05,CUST034,Cochran Ltd,travel,284.48,UPI
TXN01275,2026-05-11,CUST022,"Davies, Bruce and Hernandez",dining,37.64,UPI
TXN01276,2025-11-10,CUST036,"Shaffer, Drake and Wong",dining,871.42,credit card
TXN01277,2026-02-07,CUST038,"Landry, Jones and Morgan",dining,349.44,net banking
TXN01278,2025-12-08,CUST019,Graham-Jordan,shopping,364.92,credit card
TXN01279,2025-10-23,CUST033,"Edwards, Sellers and Jones",travel,575.96,net banking
TXN01280,2026-05-02,CUST023,Mccormick-Thomas,shopping,107.34,debit card
TXN01281,2025-12-04,CUST043,"Collins, Marshall and Dominguez",groceries,183.92,debit card
TXN01282,2025-06-27,CUST038,Hancock Ltd,dining,401.74,debit card
TXN01283,2026-03-18,CUST015,Wilkinson PLC,entertainment,293.29,UPI
TXN01284,2026-01-30,CUST045,Smith-Davis,utilities,308.01,credit card
TXN01285,2026-04-02,CUST048,"Perez, Delacruz and Perry",travel,708.14,credit card
TXN01286,2025-09-28,CUST003,"Benton, Wilson and Stephenson",groceries,531.29,net banking
TXN01287,2026-01-24,CUST020,"Campbell, Randall and Marks",entertainment,771.45,UPI
TXN01288,2025-12-05,CUST042,"Rivera, Harris and Palmer",entertainment,340.53,credit card
TXN01289,2025-08-16,CUST010,Williams PLC,travel,838.91,UPI
TXN01290,2025-09-22,CUST043,Pearson PLC,groceries,650.18,net banking
TXN01291,2025-09-18,CUST024,Haynes Inc,shopping,901.33,net banking
TXN01292,2026-01-13,CUST027,Fuller Inc,dining,892.68,net banking
TXN01293,2026-04-22,CUST001,Weeks Group,travel,492.34,net banking
TXN01294,2025-08-01,CUST023,Quinn Inc,utilities,718.4,debit card
TXN01295,2025-07-26,CUST012,Wilson-Mcdaniel,entertainment,675.33,credit card
TXN01296,2025-09-23,CUST031,"Bryan, Thomas and Andrews",groceries,671.84,net banking
TXN01297,2025-08-05,CUST020,Thomas-Garcia,groceries,598.18,credit card
TXN01298,2026-04-07,CUST044,Gentry and Sons,dining,614.32,net banking
TXN01299,2025-10-09,CUST049,"Cummings, Schaefer and Williams",travel,893.85,credit card
TXN01300,2026-03-25,CUST041,Parker Ltd,utilities,211.21,credit card
TXN01301,2025-07-08,CUST003,Gomez-Wright,utilities,449.28,UPI
TXN01302,2025-09-03,CUST026,"Scott, Middleton and Pruitt",travel,184.49,debit card
TXN01303,2025-09-14,CUST044,Richardson Ltd,shopping,839.8,UPI
TXN01304,2025-09-26,CUST041,"Cortez, Diaz and Stewart",shopping,811.42,debit card
TXN01305,2025-12-23,CUST050,Suarez-Ross,shopping,244.11,UPI
TXN01306,2026-01-19,CUST031,"Keller, Norris and Contreras",entertainment,477.76,net banking
TXN01307,2025-11-01,CUST003,Lane Group,groceries,104.0,net banking
TXN01308,2026-02-19,CUST030,Morgan LLC,travel,510.13,UPI
TXN01309,2026-01-02,CUST015,Bush-Wood,utilities,536.96,debit card
TXN01310,2025-06-26,CUST018,Jones-Jordan,travel,434.93,net banking
TXN01311,2025-06-24,CUST020,Shaw Inc,travel,45.57,net banking
TXN01312,2025-10-18,CUST015,Bradley-Koch,entertainment,540.3,debit card
TXN01313,2026-06-03,CUST027,Thomas and Sons,utilities,133.51,credit card
TXN01314,2026-01-17,CUST035,Jacobson-Edwards,shopping,843.26,credit card
TXN01315,2025-09-26,CUST032,"Andrade, Blevins and Brown",travel,436.39,UPI
TXN01316,2026-03-13,CUST028,Cole Ltd,entertainment,221.09,UPI
TXN01317,2025-07-03,CUST035,Dean-Kennedy,travel,508.81,credit card
TXN01318,2025-10-11,CUST042,Johnson LLC,dining,704.87,debit card
TXN01319,2026-02-03,CUST033,Wood-Ramirez,utilities,532.34,net banking
TXN01320,2025-10-05,CUST043,Rodriguez-Martin,dining,547.71,credit card
TXN01321,2025-09-03,CUST016,Johnson-Stephenson,dining,840.74,credit card
TXN01322,2025-08-07,CUST026,Johnson Inc,travel,943.33,credit card
TXN01323,2026-04-20,CUST046,Rivera Inc,travel,489.92,debit card
TXN01324,2025-08-23,CUST032,Morrison-Duran,utilities,387.97,UPI
TXN01325,2026-05-22,CUST044,Anderson-Jimenez,travel,680.92,credit card
TXN01326,2025-10-25,CUST033,Cook LLC,shopping,37.66,debit card
TXN01327,2025-08-08,CUST003,Boyd LLC,groceries,993.26,debit card
TXN01328,2025-10-22,CUST006,Johnson-Ross,entertainment,10.83,credit card
TXN01329,2025-06-21,CUST050,"Warren, Browning and Stone",groceries,857.49,debit card
TXN01330,2025-09-09,CUST042,"Roberts, Mitchell and Chandler",shopping,441.64,credit card
TXN01331,2025-07-11,CUST043,"Brown, Butler and Patton",groceries,321.14,credit card
TXN01332,2025-12-13,CUST050,Thompson Group,groceries,956.22,UPI
TXN01333,2025-08-13,CUST040,Padilla-Miller,travel,366.96,net banking
TXN01334,2025-12-01,CUST033,Lewis-Moreno,shopping,925.06,credit card
TXN01335,2025-07-31,CUST043,Hogan and Sons,entertainment,326.04,debit card
TXN01336,2026-05-13,CUST040,"Davis, Johnson and Hale",entertainment,786.07,net banking
TXN01337,2026-04-12,CUST028,Jones Inc,groceries,137.74,UPI
TXN01338,2025-12-31,CUST041,Stevenson-Brown,travel,936.44,debit card
TXN01339,2025-09-26,CUST039,Taylor-Smith,travel,653.99,debit card
TXN01340,2025-10-23,CUST021,Dawson-Phillips,dining,919.4,UPI
TXN01341,2025-11-22,CUST031,Wright LLC,travel,450.03,net banking
TXN01342,2025-07-08,CUST047,Hines Group,dining,503.9,net banking
TXN01343,2025-09-06,CUST004,Hahn-Gould,groceries,169.8,net banking
TXN01344,2026-02-14,CUST047,Baker-Gutierrez,shopping,26.22,debit card
TXN01345,2026-05-31,CUST032,Marks-Graves,groceries,914.6,debit card
TXN01346,2025-11-29,CUST042,"Black, Rivera and Patel",entertainment,716.5,debit card
TXN01347,2025-09-05,CUST006,Reyes Ltd,travel,747.47,UPI
TXN01348,2026-05-25,CUST050,"Fuller, Lucas and Johnson",utilities,312.3,UPI
TXN01349,2025-10-30,CUST026,Shea Group,travel,145.37,debit card
TXN01350,2026-01-08,CUST038,Vance PLC,utilities,479.2,UPI
TXN01351,2026-06-02,CUST030,Rice-Silva,dining,328.97,UPI
TXN01352,2025-08-12,CUST046,Robinson-Jordan,entertainment,974.41,UPI
TXN01353,2026-06-07,CUST043,Davis-English,shopping,825.93,debit card
TXN01354,2025-11-25,CUST045,Harris-Reyes,travel,405.22,UPI
TXN01355,2025-08-24,CUST049,Klein LLC,groceries,90.42,credit card
TXN01356,2026-02-26,CUST048,Merritt-Hardin,dining,232.59,credit card
TXN01357,2026-03-28,CUST042,"Brown, Owens and Huber",utilities,68.02,net banking
TXN01358,2025-06-30,CUST034,"Jackson, Burton and Ward",utilities,457.31,UPI
TXN01359,2026-06-01,CUST001,Smith-Lane,groceries,572.36,debit card
TXN01360,2025-11-12,CUST018,Gonzalez-Matthews,groceries,779.44,debit card
TXN01361,2025-12-23,CUST001,"Porter, Sanchez and Jones",travel,468.55,UPI
TXN01362,2026-06-15,CUST027,Sanford Ltd,dining,251.59,debit card
TXN01363,2026-03-12,CUST021,Schroeder-Rogers,utilities,555.24,debit card
TXN01364,2025-11-10,CUST046,Butler-Davis,utilities,693.54,net banking
TXN01365,2025-06-18,CUST037,Rogers LLC,dining,313.21,UPI
TXN01366,2026-06-08,CUST006,Ramos and Sons,utilities,669.25,credit card
TXN01367,2025-07-02,CUST022,"Smith, James and Chavez",travel,266.19,credit card
TXN01368,2026-01-06,CUST041,Smith Inc,travel,106.03,debit card
TXN01369,2025-12-13,CUST031,"Massey, Burns and Daniels",shopping,18.76,net banking
TXN01370,2026-03-22,CUST037,Foster Inc,shopping,553.64,UPI
TXN01371,2025-07-30,CUST001,"Norton, Cox and Boyer",dining,505.54,credit card
TXN01372,2026-02-14,CUST037,"Wallace, Santana and Weeks",entertainment,64.11,UPI
TXN01373,2025-12-31,CUST018,Mccoy-Fernandez,shopping,978.1,UPI
TXN01374,2025-06-16,CUST026,Fleming and Sons,groceries,463.11,UPI
TXN01375,2025-07-22,CUST048,Mills and Sons,groceries,722.14,debit card
TXN01376,2026-04-25,CUST011,Arnold LLC,dining,292.69,credit card
TXN01377,2025-12-08,CUST017,Herrera-Richards,utilities,374.54,debit card
