transaction_id,date,customer_id,merchant,category,amount,payment_mode,month,day_of_week,rolling_avg_7d
TXN00163,2025-07-01,CUST023,Unknown Merchant,entertainment,169.82,debit card,7,1,316.07
TXN01197,2025-07-11,CUST023,Levy Ltd,shopping,369.87,UPI,7,4,326.83
TXN00385,2025-07-13,CUST023,Unknown Merchant,utilities,771.32,net banking,7,6,400.91
TXN00418,2025-07-21,CUST023,Lambert Group,groceries,334.58,UPI,7,0,391.44
TXN00177,2025-07-23,CUST023,Lawson-Porter,utilities,886.42,credit card,7,2,429.25
TXN01969,2025-07-24,CUST023,Johnson-Dixon,groceries,144.84,UPI,7,3,433.5
TXN00805,2025-07-27,CUST023,Villa Ltd,entertainment,324.33,debit card,7,6,428.74
TXN01078,2025-07-29,CUST023,Gonzalez-Gonzalez,groceries,22.45,credit card,7,1,407.69
TXN01294,2025-08-01,CUST023,Quinn Inc,utilities,718.4,debit card,8,4,457.48
TXN00376,2025-08-02,CUST023,Henderson and Sons,groceries,640.54,credit card,8,5,438.79
TXN01215,2025-08-18,CUST023,Smith-Smith,dining,264.62,UPI,8,0,428.8
TXN01247,2025-08-23,CUST023,Galloway-Peterson,shopping,658.36,credit card,8,5,396.22
TXN01464,2025-09-06,CUST023,"Foster, Smith and Chang",groceries,748.12,net banking,9,5,482.4
TXN01483,2025-09-10,CUST023,Warner-Murphy,dining,191.67,net banking,9,2,463.45
TXN00401,2025-09-25,CUST023,"Page, Snyder and Lambert",utilities,458.24,net banking,9,3,525.71
TXN01787,2025-10-10,CUST023,Coleman PLC,travel,37.85,UPI,10,4,428.49
TXN01251,2025-10-13,CUST023,Moore and Sons,shopping,796.73,debit card,10,0,450.8
TXN00424,2025-10-16,CUST023,Taylor-Gardner,shopping,941.62,UPI,10,3,547.51
TXN01200,2025-10-17,CUST023,Dominguez-Thompson,travel,322.36,net banking,10,4,499.51
TXN00678,2025-10-24,CUST023,Rodriguez-Keller,shopping,319.23,UPI,10,4,438.24
TXN01126,2025-11-14,CUST023,"Garcia, Jackson and Barajas",shopping,198.88,UPI,11,4,439.27
TXN00436,2025-11-18,CUST023,Hartman-Luna,utilities,690.7,credit card,11,1,472.48
TXN01772,2025-11-18,CUST023,Robles Ltd,travel,836.82,credit card,11,1,586.62
TXN00136,2025-11-29,CUST023,"Jenkins, Johnson and Cruz",shopping,478.37,UPI,11,5,541.14
TXN01599,2025-12-01,CUST023,Bishop Ltd,utilities,126.96,credit card,12,0,424.76
TXN01254,2025-12-02,CUST023,Byrd Inc,shopping,558.01,net banking,12,1,458.42
TXN00637,2025-12-10,CUST023,"Wright, Edwards and Franklin",shopping,230.68,net banking,12,2,445.77
TXN01992,2025-12-14,CUST023,Rice and Sons,shopping,118.25,credit card,12,6,434.26
TXN00931,2025-12-20,CUST023,Smith PLC,travel,289.1,credit card,12,5,376.88
TXN01111,2025-12-22,CUST023,Ware Inc,groceries,877.26,credit card,12,0,382.66
TXN01384,2025-12-26,CUST023,Parker Inc,dining,636.46,net banking,12,4,405.25
TXN01549,2025-12-31,CUST023,"Martinez, Johnson and Walters",utilities,277.26,debit card,12,2,426.72
TXN01821,2026-01-05,CUST023,"Medina, Watkins and Aguilar",groceries,143.59,UPI,1,0,367.51
TXN00787,2026-01-09,CUST023,Washington-Turner,groceries,499.89,UPI,1,4,405.97
TXN01643,2026-01-12,CUST023,Coleman-Johnson,shopping,395.68,UPI,1,0,445.61
TXN00684,2026-01-29,CUST023,Higgins PLC,shopping,888.69,net banking,1,3,531.26
TXN01472,2026-02-07,CUST023,Ramirez-Banks,dining,916.1,UPI,2,5,536.81
TXN01947,2026-02-07,CUST023,Robles and Sons,dining,132.38,credit card,2,5,464.8
TXN00989,2026-02-08,CUST023,Anderson-Taylor,groceries,766.51,credit card,2,6,534.69
TXN00751,2026-02-19,CUST023,"Cochran, Daniel and Mccarthy",groceries,809.89,debit card,2,3,629.88
TXN01960,2026-02-19,CUST023,Morales-Moore,entertainment,132.05,credit card,2,3,577.33
TXN00192,2026-03-12,CUST023,Fry LLC,groceries,194.32,debit card,3,3,548.56
TXN00776,2026-04-01,CUST023,Larson LLC,entertainment,811.34,UPI,4,2,537.51
TXN00182,2026-04-23,CUST023,"West, Coleman and Brown",shopping,458.37,net banking,4,3,472.12
TXN01280,2026-05-02,CUST023,Mccormick-Thomas,shopping,107.34,debit card,5,5,468.55
TXN01097,2026-05-14,CUST023,"Clay, Hawkins and Rice",utilities,912.05,net banking,5,3,489.34
TXN01494,2026-05-19,CUST023,"Brown, Smith and Lee",utilities,443.44,debit card,5,1,436.99
TXN01129,2026-05-28,CUST023,Kerr Group,dining,733.51,UPI,5,3,522.91
TXN01580,2026-05-30,CUST023,"Garcia, Shaffer and Villa",groceries,622.3,debit card,5,5,584.05
TXN01041,2026-06-02,CUST023,Watts LLC,shopping,217.51,UPI,6,1,499.22
TXN01005,2026-06-11,CUST023,Goodman Inc,groceries,758.46,net banking,6,3,542.09
TXN01531,2025-07-03,CUST024,Andrews PLC,entertainment,514.8,net banking,7,3,514.8
TXN01597,2025-07-07,CUST024,Collins-White,shopping,309.34,net banking,7,0,412.07
TXN01640,2025-07-17,CUST024,Hall Group,groceries,131.4,UPI,7,3,318.51
TXN01824,2025-07-27,CUST024,Mitchell-Lynch,dining,551.76,net banking,7,6,376.82
TXN00954,2025-08-01,CUST024,"Ingram, Martinez and Ballard",utilities,401.98,net banking,8,4,381.86
TXN01987,2025-08-10,CUST024,Myers-Silva,utilities,933.98,UPI,8,6,473.88
TXN00395,2025-08-16,CUST024,Edwards and Sons,dining,242.1,debit card,8,5,440.77
TXN00777,2025-08-16,CUST024,"Osborn, Vang and Smith",shopping,501.89,net banking,8,5,438.92
TXN01933,2025-08-22,CUST024,Richardson Group,utilities,46.3,net banking,8,4,401.34
TXN00745,2025-08-25,CUST024,"Burton, Jordan and Espinoza",entertainment,952.12,debit card,8,0,518.59
TXN01191,2025-08-31,CUST024,Smith Group,dining,179.15,net banking,8,6,465.36
TXN01291,2025-09-18,CUST024,Haynes Inc,shopping,901.33,net banking,9,3,536.7
TXN01543,2025-09-19,CUST024,Gibbs-Hanson,entertainment,107.28,net banking,9,4,418.6
TXN00659,2025-09-23,CUST024,Benson Group,entertainment,491.87,credit card,9,1,454.28
TXN01004,2025-10-02,CUST024,Ashley Group,travel,908.72,UPI,10,3,512.4
TXN01663,2025-10-19,CUST024,Webster-Williams,travel,301.86,net banking,10,6,548.9
TXN00260,2025-10-20,CUST024,White-Alvarez,entertainment,14.73,credit card,10,0,414.99
TXN01481,2025-11-01,CUST024,"Dudley, Thomas and Phillips",utilities,438.5,net banking,11,5,452.04
TXN00821,2025-11-12,CUST024,"Jensen, Ellis and Smith",shopping,563.7,UPI,11,2,403.81
TXN01858,2025-11-18,CUST024,"Austin, Cook and Garcia",shopping,745.96,credit card,11,1,495.05
TXN01487,2025-11-22,CUST024,Padilla Ltd,dining,673.23,UPI,11,5,520.96
TXN00612,2026-01-14,CUST024,Mcconnell PLC,entertainment,301.74,debit card,1,2,434.25
TXN00160,2026-01-16,CUST024,"Munoz, Jenkins and Newton",dining,842.97,net banking,1,4,511.55
TXN01110,2026-01-20,CUST024,Sexton-Newton,entertainment,714.6,UPI,1,1,611.53
TXN01196,2026-01-20,CUST024,Davis-Glover,travel,463.95,net banking,1,1,615.16
TXN01619,2026-01-21,CUST024,"Stark, Cardenas and Thornton",travel,347.84,credit card,1,2,584.33
TXN00199,2026-01-29,CUST024,French PLC,dining,368.17,debit card,1,3,530.36
TXN01214,2026-01-29,CUST024,Reyes-Fischer,dining,328.85,net banking,1,3,481.16
TXN01178,2026-02-06,CUST024,Vincent-Lynn,groceries,596.59,credit card,2,4,523.28
TXN00910,2026-02-10,CUST024,Davis Inc,dining,744.14,UPI,2,1,509.16
TXN01537,2026-02-24,CUST024,"Long, Hill and Smith",shopping,708.7,credit card,2,1,508.32
TXN01682,2026-03-04,CUST024,Sexton-Baldwin,travel,267.74,debit card,3,2,480.29
TXN00547,2026-03-22,CUST024,Payne-Hansen,groceries,434.8,net banking,3,6,492.71
TXN01492,2026-03-25,CUST024,"James, Roberson and Turner",travel,64.42,debit card,3,2,449.32
TXN00331,2026-03-27,CUST024,Barker Inc,shopping,485.18,credit card,3,4,471.65
TXN00624,2026-03-30,CUST024,"Pierce, Kelly and Williams",travel,992.55,debit card,3,0,528.22
TXN01403,2026-03-31,CUST024,"Munoz, Sullivan and Burns",shopping,25.04,UPI,3,1,425.49
TXN00484,2026-04-10,CUST024,Wagner PLC,shopping,957.96,UPI,4,4,461.1
TXN00063,2026-05-03,CUST024,"Allen, Harrington and Melendez",dining,513.07,UPI,5,6,496.15
TXN01931,2026-05-05,CUST024,Cain-Banks,shopping,389.81,debit card,5,1,489.72
TXN00531,2026-05-29,CUST024,Hickman-Pena,utilities,836.62,net banking,5,4,600.03
TXN01595,2026-06-08,CUST024,Foster Ltd,travel,811.43,net banking,6,0,646.64
TXN01703,2026-06-15,CUST024,"Mitchell, Alexander and Barnett",utilities,532.53,debit card,6,0,580.92
TXN01990,2025-06-18,CUST025,Simmons-Flores,groceries,812.45,net banking,6,2,812.45
TXN00758,2025-07-15,CUST025,Williams and Sons,dining,290.03,debit card,7,1,551.24
TXN00932,2025-07-25,CUST025,"Russell, Ramirez and Kane",entertainment,11457.71,UPI,7,4,4186.73
TXN01930,2025-07-30,CUST025,Camacho-Rodgers,entertainment,871.84,debit card,7,2,3358.01
TXN00144,2025-08-13,CUST025,Hawkins-Johnson,entertainment,738.82,UPI,8,2,2834.17
TXN00519,2025-08-15,CUST025,Soto-Morgan,travel,23.48,UPI,8,4,2365.72
TXN00503,2025-08-26,CUST025,Perez LLC,travel,321.09,credit card,8,1,2073.63
TXN01390,2025-08-26,CUST025,"Lopez, Jones and Hamilton",travel,101.32,UPI,8,1,1972.04
TXN00507,2025-09-11,CUST025,"Russell, Green and Chavez",shopping,196.6,debit card,9,3,1958.69
TXN01932,2025-10-16,CUST025,Mitchell-Barnes,dining,533.61,debit card,10,3,398.11
TXN00264,2025-10-29,CUST025,Simon-Hodge,groceries,2837.41,credit card,10,2,678.9
TXN01241,2025-10-31,CUST025,Mills Inc,groceries,797.89,credit card,10,4,687.34
TXN01723,2025-10-31,CUST025,Rangel LLC,travel,695.31,debit card,10,4,783.32
TXN01784,2025-11-01,CUST025,Washington PLC,entertainment,214.71,credit card,11,5,768.12
TXN00001,2025-12-03,CUST025,"Acosta, Wilson and Johnson",utilities,782.21,debit card,12,2,865.39
TXN00605,2025-12-03,CUST025,Watkins LLC,groceries,662.66,credit card,12,2,931.97
TXN01622,2025-12-05,CUST025,"Mccoy, Smith and Duarte",groceries,406.81,credit card,12,4,913.86
TXN00244,2026-01-04,CUST025,Brooks-Rhodes,groceries,174.08,UPI,1,6,533.38
TXN00044,2026-01-05,CUST025,Thompson and Sons,entertainment,213.36,UPI,1,0,449.88
TXN01862,2026-01-08,CUST025,Price PLC,entertainment,611.06,UPI,1,3,437.84
TXN00701,2026-01-20,CUST025,"Pierce, Davenport and Smith",shopping,303.31,UPI,1,1,450.5
TXN00203,2026-01-21,CUST025,Roberts Inc,entertainment,679.64,net banking,1,2,435.85
TXN01387,2026-01-26,CUST025,Meadows PLC,entertainment,550.63,net banking,1,0,419.84
TXN00866,2026-02-02,CUST025,Rasmussen-Arnold,shopping,771.65,UPI,2,0,471.96
TXN01248,2026-02-04,CUST025,"Ortiz, Waters and Coleman",utilities,263.3,UPI,2,2,484.71
TXN01512,2026-03-03,CUST025,Davis-Jones,dining,528.48,credit card,3,1,529.72
TXN01929,2026-04-21,CUST025,Stanley-Lynch,groceries,985.36,UPI,4,1,583.2
TXN01108,2026-04-22,CUST025,Obrien Inc,entertainment,378.05,credit card,4,2,593.87
TXN01006,2026-05-09,CUST025,"Reyes, Norton and Peterson",entertainment,246.51,debit card,5,5,532.0
TXN01101,2026-05-20,CUST025,"Martinez, Hodges and Harris",dining,874.65,debit card,5,2,578.29
TXN00593,2026-06-08,CUST025,Holmes-Brown,groceries,68.27,debit card,6,0,477.8
TXN01391,2026-06-12,CUST025,"Simmons, Jackson and Garrison",shopping,284.28,debit card,6,4,480.8
TXN01374,2025-06-16,CUST026,Fleming and Sons,groceries,463.11,UPI,6,0,463.11
TXN00775,2025-06-27,CUST026,Young LLC,travel,829.84,debit card,6,4,646.48
TXN00704,2025-07-06,CUST026,Perez-Taylor,utilities,860.03,credit card,7,6,717.66
TXN00346,2025-07-09,CUST026,Bradley-Le,travel,359.95,net banking,7,2,628.23
TXN00142,2025-07-10,CUST026,Solis-Kent,dining,941.23,debit card,7,3,690.83
TXN01322,2025-08-07,CUST026,Johnson Inc,travel,943.33,credit card,8,3,732.92
TXN00502,2025-08-09,CUST026,"Cisneros, Fletcher and Reeves",travel,470.17,net banking,8,5,695.38
TXN01611,2025-09-02,CUST026,"Rollins, Martinez and Roberson",entertainment,661.27,debit card,9,1,723.69
TXN01302,2025-09-03,CUST026,"Scott, Middleton and Pruitt",travel,184.49,debit card,9,2,631.5
TXN00722,2025-09-13,CUST026,"Bush, Sims and Adams",travel,611.19,credit card,9,5,595.95
TXN00134,2025-09-14,CUST026,Mathis and Sons,dining,298.14,net banking,9,6,587.12
TXN01646,2025-09-17,CUST026,Porter PLC,groceries,329.56,UPI,9,2,499.74
TXN00032,2025-09-27,CUST026,"Mitchell, Reid and Dawson",shopping,68.68,net banking,9,5,374.79
TXN00148,2025-10-03,CUST026,Massey-Bryant,dining,197.36,UPI,10,4,335.81
TXN01386,2025-10-09,CUST026,"Olson, Hill and Rivera",utilities,503.89,credit card,10,3,313.33
TXN00146,2025-10-28,CUST026,Smith-Lucas,groceries,995.54,credit card,10,1,429.19
TXN01349,2025-10-30,CUST026,Shea Group,travel,145.37,debit card,10,3,362.65
TXN01146,2025-11-09,CUST026,Jones Ltd,dining,295.94,credit card,11,6,362.33
TXN01010,2025-11-22,CUST026,Unknown Merchant,groceries,44.92,credit card,11,5,321.67
TXN00814,2025-11-24,CUST026,Lam-Thomas,dining,980.45,net banking,11,0,451.92
TXN01866,2025-11-28,CUST026,Reynolds-Singh,dining,58.74,credit card,11,4,432.12
TXN01565,2025-12-23,CUST026,"Allen, Simpson and Martinez",dining,912.99,debit card,12,1,490.56
TXN01046,2025-12-31,CUST026,"Vargas, Norman and Brown",entertainment,59.81,net banking,12,2,356.89
TXN01594,2026-01-01,CUST026,Singh and Sons,entertainment,322.53,debit card,1,3,382.2
TXN01434,2026-01-05,CUST026,"Martin, Wolfe and Torres",utilities,267.86,UPI,1,0,378.19
TXN00653,2026-01-07,CUST026,Mason PLC,groceries,200.75,UPI,1,2,400.45
TXN00221,2026-01-08,CUST026,"Ruiz, Martinez and Dickson",utilities,282.95,credit card,1,3,300.8
TXN00269,2026-01-08,CUST026,Stein Inc,utilities,925.96,net banking,1,3,424.69
TXN00970,2026-01-09,CUST026,Hendrix LLC,utilities,590.46,debit card,1,4,378.62
TXN01814,2026-01-12,CUST026,"Owen, Gomez and Holmes",travel,661.98,credit card,1,0,464.64
TXN00114,2026-02-20,CUST026,"Mckee, Martin and Kirby",utilities,12.48,debit card,2,4,420.35
TXN00991,2026-02-24,CUST026,"Harvey, Clark and Butler",shopping,644.15,credit card,2,1,474.1
TXN01831,2026-03-03,CUST026,Rivers Ltd,entertainment,742.06,credit card,3,1,551.43
TXN01199,2026-03-31,CUST026,Maxwell Ltd,utilities,737.07,credit card,3,1,616.31
TXN01181,2026-04-19,CUST026,Shelton PLC,shopping,650.56,debit card,4,6,576.97
TXN01077,2026-05-08,CUST026,Elliott Group,entertainment,958.58,UPI,5,4,629.55
TXN01853,2026-05-19,CUST026,Ruiz-Mahoney,utilities,461.69,debit card,5,1,600.94
TXN00406,2026-05-23,CUST026,"Thomas, Anderson and Santiago",utilities,287.59,credit card,5,5,640.24
TXN01064,2025-07-21,CUST027,Reed Inc,travel,950.67,debit card,7,0,950.67
TXN01761,2025-07-21,CUST027,Ray and Sons,travel,663.48,debit card,7,0,807.08
TXN00732,2025-08-01,CUST027,"Hunt, Randolph and Smith",dining,438.33,UPI,8,4,684.16
TXN01103,2025-08-22,CUST027,Davis Inc,utilities,683.15,credit card,8,4,683.91
TXN01601,2025-08-24,CUST027,Ferrell-Thompson,groceries,57.35,net banking,8,6,558.6
TXN01734,2025-08-25,CUST027,Bauer-Paul,utilities,564.41,UPI,8,0,559.56
TXN00174,2025-09-01,CUST027,Hernandez Group,dining,97.79,debit card,9,0,493.6
TXN00569,2025-09-03,CUST027,Murray-Short,entertainment,410.86,UPI,9,2,416.48
TXN00497,2025-09-28,CUST027,"Sutton, Morrison and Stevens",travel,768.82,credit card,9,6,431.53
TXN00414,2025-10-07,CUST027,Bailey-Smith,entertainment,543.75,UPI,10,1,446.59
TXN00625,2025-10-15,CUST027,Suarez Group,travel,539.13,credit card,10,2,426.02
TXN00282,2025-10-20,CUST027,Davis-Snyder,travel,128.6,UPI,10,0,436.19
TXN00351,2025-10-28,CUST027,Unknown Merchant,travel,692.42,debit card,10,1,454.48
TXN01613,2025-11-30,CUST027,Fritz PLC,dining,141.34,credit card,11,6,460.7
TXN00240,2025-12-07,CUST027,"Lewis, Cooper and Meza",groceries,132.14,net banking,12,6,420.89
TXN00935,2025-12-19,CUST027,Stephens PLC,dining,45.66,net banking,12,4,317.58
TXN01891,2025-12-23,CUST027,Gallagher Group,dining,171.46,debit card,12,1,264.39
TXN01055,2025-12-25,CUST027,Melton LLC,entertainment,736.86,net banking,12,3,292.64
TXN00048,2026-01-02,CUST027,Watkins Group,dining,983.98,UPI,1,4,414.84
TXN01292,2026-01-13,CUST027,Fuller Inc,dining,892.68,net banking,1,1,443.45
TXN01943,2026-01-26,CUST027,"Mcdowell, Li and Potter",dining,552.79,net banking,1,0,502.22
TXN01098,2026-02-14,CUST027,Thomas-Taylor,utilities,732.46,net banking,2,5,587.98
TXN01489,2026-02-19,CUST027,"Gallegos, White and Cunningham",travel,729.26,debit card,2,3,685.64
TXN01623,2026-02-19,CUST027,"Gomez, Humphrey and Hinton",utilities,291.14,debit card,2,3,702.74
TXN01224,2026-02-21,CUST027,"Yang, Jones and Hogan",dining,147.47,UPI,2,5,618.54
TXN01533,2026-02-23,CUST027,Lane PLC,shopping,541.87,UPI,2,0,555.38
TXN01825,2026-03-06,CUST027,"Alvarez, Perry and Foster",groceries,751.09,debit card,3,4,535.15
TXN00292,2026-03-11,CUST027,Mckinney PLC,shopping,327.12,debit card,3,2,502.92
TXN01614,2026-03-25,CUST027,Perez-Howard,dining,24.13,debit card,3,2,401.73
TXN00257,2026-03-28,CUST027,"White, Duncan and Russell",dining,220.96,net banking,3,5,329.11
TXN01881,2026-04-02,CUST027,Dorsey Ltd,entertainment,700.66,debit card,4,3,387.61
TXN00525,2026-04-18,CUST027,Simmons Inc,utilities,941.59,UPI,4,5,501.06
TXN00321,2026-04-24,CUST027,"Arias, Avila and Hall",utilities,867.72,UPI,4,4,547.61
TXN00809,2026-04-26,CUST027,"Martin, Davidson and Matthews",dining,272.31,net banking,4,6,479.21
TXN01792,2026-04-30,CUST027,Black Ltd,groceries,108.24,net banking,4,3,447.94
TXN01688,2026-05-06,CUST027,Montgomery and Sons,entertainment,138.8,UPI,5,2,464.33
TXN01848,2026-05-16,CUST027,Pollard-Rogers,entertainment,321.62,credit card,5,5,478.71
TXN00010,2026-05-21,CUST027,Sparks Group,travel,361.28,credit card,5,3,430.22
TXN01204,2026-05-22,CUST027,Baker-Elliott,utilities,763.0,net banking,5,4,404.71
TXN01760,2026-05-27,CUST027,"Levine, Bird and White",travel,750.34,debit card,5,2,387.94
TXN01313,2026-06-03,CUST027,Thomas and Sons,utilities,133.51,credit card,6,2,368.11
TXN01362,2026-06-15,CUST027,Sanford Ltd,dining,251.59,debit card,6,0,388.59
TXN01946,2025-06-22,CUST028,Guzman Inc,utilities,743.89,debit card,6,6,743.89
TXN01013,2025-06-25,CUST028,Clark-Webb,dining,720.53,debit card,6,2,732.21
TXN01525,2025-06-26,CUST028,Stevens Ltd,utilities,48.85,net banking,6,3,504.42
TXN00440,2025-07-06,CUST028,Mack-Scott,groceries,305.84,credit card,7,6,454.78
TXN01099,2025-07-06,CUST028,"Wilson, Parsons and Young",groceries,17.21,debit card,7,6,367.26
TXN00532,2025-07-12,CUST028,Burton-Wilson,shopping,921.8,UPI,7,5,459.69
TXN00227,2025-07-28,CUST028,Gardner-Tyler,shopping,778.9,net banking,7,0,505.29
TXN00736,2025-08-07,CUST028,"Cunningham, Obrien and Moody",entertainment,552.93,debit card,8,3,478.01
TXN01477,2025-08-21,CUST028,Harrison Ltd,travel,476.83,net banking,8,3,443.19
TXN00356,2025-08-24,CUST028,"Taylor, Powell and Young",utilities,894.96,UPI,8,6,564.07
TXN00374,2025-08-28,CUST028,"Miller, Johnson and Wade",groceries,340.88,debit card,8,3,569.07
TXN00357,2025-09-12,CUST028,"Case, Gilbert and Rojas",entertainment,104.91,debit card,9,4,581.6
TXN01875,2025-09-12,CUST028,Schaefer Group,travel,192.44,net banking,9,4,477.41
TXN01185,2025-10-01,CUST028,Campbell-Sandoval,dining,447.87,net banking,10,2,430.12
TXN00764,2025-10-05,CUST028,Clark and Sons,groceries,122.72,debit card,10,6,368.66
TXN00642,2025-10-20,CUST028,Rivera-Pierce,groceries,589.29,UPI,10,0,384.72
TXN01804,2025-10-28,CUST028,Spencer-Mora,utilities,968.42,UPI,10,1,395.22
TXN00024,2025-11-22,CUST028,Mckee-Crawford,dining,702.77,UPI,11,5,446.92
TXN00172,2025-12-05,CUST028,Gaines Ltd,utilities,93.53,credit card,12,4,445.29
TXN01936,2025-12-19,CUST028,Warner-Patel,travel,595.67,debit card,12,4,502.9
TXN00772,2025-12-29,CUST028,"Woods, Oneal and Foster",groceries,273.04,UPI,12,0,477.92
TXN00076,2026-01-01,CUST028,"Harris, Rogers and Larson",groceries,679.3,UPI,1,3,557.43
TXN00235,2026-01-16,CUST028,Garza Ltd,groceries,326.65,UPI,1,4,519.91
TXN00672,2026-01-24,CUST028,Reyes LLC,dining,12.13,UPI,1,5,383.3
TXN00840,2026-01-30,CUST028,"Thomas, Bradley and Kramer",groceries,956.67,credit card,1,4,419.57
TXN00971,2026-02-12,CUST028,"Joyce, Shaffer and Wells",entertainment,780.43,UPI,2,3,517.7
TXN00755,2026-02-18,CUST028,Ramirez and Sons,shopping,141.67,debit card,2,2,452.84
TXN01809,2026-02-18,CUST028,Unknown Merchant,groceries,936.33,net banking,2,2,547.6
TXN01488,2026-02-19,CUST028,"Harmon, Schmidt and Warren",utilities,234.61,UPI,2,3,484.07
TXN01203,2026-03-10,CUST028,Acevedo-Crawford,shopping,798.03,credit card,3,1,551.41
TXN01316,2026-03-13,CUST028,Cole Ltd,entertainment,221.09,UPI,3,4,581.26
TXN01585,2026-03-14,CUST028,"Calhoun, Nolan and Powers",dining,895.07,credit card,3,5,572.46
TXN01678,2026-03-25,CUST028,Randolph Group,utilities,11475.82,UPI,3,2,2100.37
TXN00438,2026-03-29,CUST028,Sullivan-Horne,shopping,324.65,UPI,3,6,2126.51
TXN01713,2026-03-31,CUST028,"Holmes, Ellis and Harris",shopping,352.03,UPI,3,1,2043.04
TXN01916,2026-03-31,CUST028,Olsen PLC,utilities,97.81,net banking,3,1,2023.5
TXN01337,2026-04-12,CUST028,Jones Inc,groceries,137.74,UPI,4,6,1929.17
TXN01515,2026-04-26,CUST028,Soto-Mcfarland,groceries,252.9,credit card,4,6,1933.72
TXN01741,2026-05-02,CUST028,"Huff, James and Peterson",travel,777.92,debit card,5,5,1916.98
TXN00345,2026-05-04,CUST028,Ward and Sons,travel,412.91,debit card,5,0,336.57
TXN01583,2026-05-15,CUST028,Andrews-Smith,groceries,256.61,credit card,5,4,326.85
TXN00839,2026-06-15,CUST028,Miller Inc,shopping,426.56,credit card,6,0,337.49
TXN01060,2026-06-15,CUST028,Mays LLC,entertainment,573.73,UPI,6,0,405.48
TXN00150,2025-06-23,CUST029,"Davis, Hernandez and Leonard",travel,400.52,UPI,6,0,400.52
TXN00441,2025-06-25,CUST029,Jones-Smith,shopping,925.43,net banking,6,2,662.97
TXN01795,2025-07-07,CUST029,Villanueva Ltd,shopping,360.06,credit card,7,0,562.0
TXN00404,2025-07-26,CUST029,"Hendrix, Watson and Porter",groceries,217.7,UPI,7,5,475.93
TXN00615,2025-08-15,CUST029,Shaw-Gilbert,shopping,361.1,net banking,8,4,452.96
TXN00456,2025-08-16,CUST029,"Morton, Wright and Rose",utilities,863.7,UPI,8,5,521.42
TXN01975,2025-08-28,CUST029,Smith PLC,entertainment,965.15,UPI,8,3,584.81
TXN01243,2025-09-03,CUST029,"Hansen, Harris and Adams",dining,996.28,net banking,9,2,669.92
TXN00482,2025-09-09,CUST029,Brewer Ltd,groceries,412.84,credit card,9,1,596.69
TXN00571,2025-09-12,CUST029,"Cruz, Ware and Pugh",entertainment,479.93,debit card,9,4,613.81
TXN00654,2025-09-13,CUST029,"Travis, Adams and Chandler",groceries,642.69,net banking,9,5,674.53
TXN00364,2025-09-30,CUST029,Elliott-Miller,shopping,313.25,debit card,9,1,667.69
TXN01684,2025-09-30,CUST029,Lee-Wolf,travel,347.29,net banking,9,1,593.92
TXN01539,2025-10-04,CUST029,"Moyer, Figueroa and Washington",shopping,978.65,debit card,10,5,595.85
TXN00267,2025-11-06,CUST029,"Mills, Santos and Woods",dining,707.04,debit card,11,3,554.53
TXN00938,2025-11-06,CUST029,Baldwin-Calhoun,entertainment,618.87,credit card,11,3,583.96
TXN01588,2025-11-24,CUST029,"Martin, Carter and Brown",entertainment,981.04,UPI,11,0,655.55
TXN01743,2025-11-26,CUST029,"Gonzales, King and Hardin",groceries,195.99,UPI,11,2,591.73
TXN00911,2025-12-12,CUST029,Moore-Foster,shopping,403.26,debit card,12,4,604.59
TXN01514,2025-12-18,CUST029,Cline-Flores,groceries,351.62,UPI,12,3,605.21
TXN01180,2025-12-31,CUST029,French and Sons,entertainment,252.26,UPI,12,2,501.44
TXN00030,2026-01-05,CUST029,Sanchez-Vega,groceries,184.73,UPI,1,0,426.82
TXN00687,2026-01-28,CUST029,Fischer and Sons,dining,760.96,UPI,1,2,447.12
TXN01751,2026-02-01,CUST029,Dean-Ross,groceries,729.25,debit card,2,6,411.15
TXN00942,2026-02-28,CUST029,Smith-Barron,dining,133.52,debit card,2,5,402.23
TXN01468,2026-03-13,CUST029,Jackson-Callahan,groceries,919.09,credit card,3,4,475.92
TXN00408,2026-04-15,CUST029,Yu LLC,entertainment,225.98,net banking,4,2,457.97
TXN01962,2026-04-24,CUST029,"Baxter, Anderson and Jones",groceries,957.11,UPI,4,4,558.66
TXN01571,2026-04-26,CUST029,Cantu-Hamilton,dining,859.58,UPI,4,6,655.07
TXN01057,2026-04-29,CUST029,Hart and Sons,groceries,655.51,debit card,4,2,640.01
TXN00075,2026-05-05,CUST029,"Gonzalez, Wilson and Wright",shopping,767.37,net banking,5,1,645.45
TXN00202,2026-05-06,CUST029,Armstrong and Sons,entertainment,321.83,net banking,5,2,672.35
TXN00262,2026-05-21,CUST029,Galvan LLC,groceries,811.65,net banking,5,3,657.0
TXN01040,2026-06-08,CUST029,Vaughn-Kidd,entertainment,976.62,debit card,6,0,764.24
TXN00919,2026-06-09,CUST029,Smith-Mann,dining,506.37,UPI,6,1,699.85
TXN00325,2026-06-10,CUST029,"Doyle, Adams and Boone",entertainment,314.53,net banking,6,2,621.98
TXN01022,2025-06-23,CUST030,Unknown Merchant,utilities,528.56,net banking,6,0,528.56
TXN01505,2025-06-26,CUST030,"Blair, Young and Dillon",groceries,859.23,UPI,6,3,693.9
TXN01246,2025-07-11,CUST030,"Edwards, Richards and Alexander",utilities,264.4,debit card,7,4,550.73
